down_time,up_time,action_time,word_count,Inpu,Move,Nonp,Past,Remo,Repl,Space,Backspace,Delete,Control,Enter
37281,1817824,413690,583,3998,0,93,0,589,2,697,589,0,0,10
2384,1689062,291981,297,2274,0,2335,1,329,7,419,277,52,16,9
58402,1751643,361919,361,2430,0,300,0,131,1,393,131,0,0,16
25097,1794775,382625,529,3547,0,115,0,360,0,606,360,0,0,11
49495,1727274,245270,445,2782,0,42,0,215,0,489,215,0,0,8
92266,1791761,158465,209,1567,0,119,0,232,0,258,232,0,0,9
19353,1707638,413935,528,3781,0,922,0,656,0,632,662,0,0,6
62899,1766545,183647,291,1650,0,118,0,44,2,296,44,0,0,8
40063,1820194,260812,330,2610,0,145,0,564,0,404,564,0,0,6
897,1774680,738034,762,6041,0,211,0,1458,1,1127,1458,0,0,8
24430,1800326,391318,230,2574,0,324,0,746,0,1192,746,0,0,24
865,1771279,168413,275,1790,0,33,0,208,0,293,208,0,0,9
1735,1795200,677180,514,4079,0,169,0,772,1,717,772,0,1,5
2547,1790855,255636,265,1804,0,15,0,209,0,319,209,0,0,4
27862,1388405,198317,207,1888,0,257,1,168,0,422,167,1,2,6
82056,1811692,307297,406,2499,0,134,4,175,1,451,175,0,0,4
55930,1828948,194298,405,2322,0,358,0,99,0,426,99,0,0,4
35500,1799917,263955,223,2201,0,186,0,669,1,390,571,98,0,5
43762,1808948,115807,257,1507,0,35,0,35,0,279,35,0,0,6
42617,1653127,305179,409,2839,0,87,1,549,1,591,456,93,0,6
756,1801969,314179,318,2274,0,76,0,225,0,360,225,0,0,6
5919,1806605,434395,367,3481,0,579,1,1355,0,637,1354,12,0,8
68452,1812724,215693,233,1528,0,602,0,170,0,277,170,0,0,2
2891,1691483,368800,301,3003,0,172,0,626,13,483,616,10,0,8
30371,1792947,185258,250,1726,0,104,0,257,0,291,257,0,0,2
1218,1779875,135548,231,1322,0,165,0,47,0,241,47,0,0,6
2908,1799730,236958,477,2669,0,73,0,62,0,492,61,1,0,6
1693,1800136,277112,237,1861,0,35,0,652,0,286,660,0,0,8
43521,1795847,296749,356,2149,0,98,0,125,0,410,126,0,0,13
4891,1802277,391815,328,2347,1,127,0,80,3,366,80,0,2,13
3554,1721079,278234,310,1822,0,71,0,98,0,329,98,0,0,8
1944,1792507,261087,429,2900,0,99,0,296,6,499,296,0,0,10
105865,1869109,252175,371,2572,0,80,0,330,6,454,263,67,0,8
19798,1780481,714904,843,6088,0,411,0,870,0,950,867,6,0,16
1590,1811669,171167,214,1422,0,402,0,221,0,305,240,0,0,7
12194,1799719,158286,204,1427,0,93,0,203,1,243,216,0,6,4
1165,1856021,552301,1161,8622,0,286,0,1238,0,1512,1238,0,0,16
1173,1755277,466657,348,5263,0,137,0,1563,2,880,1568,0,0,18
1069,1797682,295321,318,1837,0,19,0,118,0,383,118,0,0,6
1170,1564100,149425,228,1319,0,232,2,107,1,269,105,0,63,9
5384,1778404,263640,360,2785,0,275,0,482,2,468,482,0,0,12
18761,1865622,915047,1052,6810,0,284,0,761,0,1220,761,0,0,33
1051,1846788,951659,501,5989,0,246,2,1107,16,938,1106,0,0,25
561,1793407,327453,414,3059,0,201,0,725,0,561,725,0,0,7
2369,1849968,232906,229,1620,0,299,0,205,0,282,205,0,4,6
1447,1261421,366582,658,3810,0,114,0,251,0,711,250,1,0,8
460975,1680848,283276,228,1486,0,73,0,151,0,250,151,0,7,1
1084,1785572,261996,266,2364,0,81,0,615,7,417,615,0,0,4
43267,1805081,374272,355,2966,0,68,1,656,0,515,704,0,0,6
106330,1819827,326252,418,2725,0,376,0,392,0,479,392,1,0,8
1630,1404002,257564,291,1819,0,181,0,172,0,316,172,0,0,6
15095,1764104,129034,222,1543,0,40,0,135,0,303,135,0,0,4
1431,1792449,376404,571,4158,0,916,1,93,38,676,91,0,132,8
38382,1744891,562419,513,3667,0,1959,0,330,0,559,208,122,0,8
88478,1803655,301287,235,2199,0,76,0,940,0,444,940,0,1,2
18872,1798748,400611,475,3274,0,182,1,522,2,558,521,0,0,31
2593,1729879,249617,344,2139,0,178,0,139,0,370,139,0,0,5
2327,1780452,487596,309,3495,0,102,1,728,4,564,728,0,0,7
30998,1795402,191577,581,3471,0,117,0,193,0,658,193,0,1,8
31126,1803534,321333,350,2427,0,89,0,365,0,419,366,0,0,3
146,1788899,212552,256,1639,0,163,0,195,0,298,195,0,0,6
900,1797445,219614,224,1610,0,208,0,253,3,298,245,8,0,3
2761,1702135,481375,527,4717,0,409,0,1387,1,758,1386,1,0,8
4299,1785535,308371,644,4332,0,292,0,479,3,734,480,0,26,9
21584,1786319,650826,718,5544,0,522,1,1446,2,1022,1436,9,1,33
25039,1789185,219725,329,2130,0,65,0,232,0,361,232,0,0,8
27224,1773757,176952,283,1981,0,55,0,235,1,312,235,0,0,13
60925,1696217,174779,218,1603,0,162,0,277,0,287,295,3,0,7
2939,776037,200923,317,2043,0,39,0,218,0,337,218,0,0,7
1769,1408817,143231,311,1791,0,153,0,178,0,352,178,0,0,5
31221,1717649,503867,300,2660,0,70,0,1035,0,467,1035,0,0,3
94950,1746561,151322,361,2216,0,170,0,171,0,381,171,0,0,6
26732,1799864,416877,523,3147,0,293,0,209,0,600,209,0,0,4
37120,1816849,179825,228,1543,0,120,0,78,2,243,75,3,0,9
20652,1932004,242402,440,2482,0,65,0,112,0,477,112,0,0,5
40691,1763637,290729,410,2636,0,54,1,194,0,440,194,0,0,12
5187,1779379,156677,327,1979,0,80,1,92,0,346,92,0,0,6
4566,1788643,268003,247,1613,0,496,0,151,1,266,151,0,7,4
1263,1871036,270106,318,1945,0,28,0,112,0,333,112,0,0,9
21983,1800401,215808,227,1804,0,80,1,387,0,314,395,0,0,43
21133,2079326,347874,480,3351,2,786,0,531,1,595,466,73,0,28
31590,1791604,199923,214,1354,0,329,0,89,0,228,85,4,4,8
1175,1404463,242840,307,1907,0,371,5,227,1,341,225,2,5,6
39009,1798714,319794,413,2807,0,67,0,468,0,462,467,1,0,15
22577,1671498,243660,286,1729,0,43,0,112,1,308,112,0,1,4
64512,1767702,421363,329,2773,0,120,0,741,6,486,690,51,0,6
66519,1826540,211046,329,2296,0,98,0,366,1,396,366,0,0,8
19883,1678336,127798,314,1828,0,70,0,103,0,330,103,0,1,10
22467,1791649,499670,461,3588,0,189,0,960,2,651,960,0,0,7
21732,1799174,214221,438,2395,0,148,0,60,1,447,60,0,0,12
23482,1959363,231580,201,2849,0,126,0,88,0,1861,88,0,0,12
19885,1508504,289439,413,2895,0,71,0,276,0,457,276,0,0,6
39727,2070133,301235,241,2452,1,843,1,310,12,411,308,0,250,21
